ID	CC	annotation
PF10142	0.963394122656938	PhoPQ-activated pathogenicity-related protein
PF09588	0.962668682587311	YqaJ-like viral recombinase domain
PF00790	0.962668682587311	VHS domain
PF01426	0.962668682587311	BAH domain
PF02181	0.962668682587311	Formin Homology 2 Domain
PF01130	0.962668682587311	CD36 family
PF14721	0.962661718946138	Apoptosis-inducing factor, mitochondrion-associated, C-term
PF07544	0.96226423555324	RNA polymerase II transcription mediator complex subunit 9
PF09774	0.96187761603412	Caffeine-induced death protein 2
PF05142	0.960726850790377	Domain of unknown function (DUF702)
PF12583	0.960726850790377	Tripeptidyl peptidase II N terminal
PF14858	0.960693516224527	Domain of unknown function (DUF4486)
PF01060	0.96029613181131	Transthyretin-like family
PF01579	0.96029613181131	Domain of unknown function (DUF19)
PF01666	0.96029613181131	DX module
PF01681	0.96029613181131	C6 domain
PF01684	0.96029613181131	ET module
PF01705	0.96029613181131	CX module
PF01827	0.96029613181131	FTH domain
PF02117	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Sra
PF02118	0.96029613181131	Srg family chemoreceptor
PF02175	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srb
PF02206	0.96029613181131	Domain of unknown function
PF02343	0.96029613181131	TRA-1 regulated protein R03H10.4
PF02408	0.96029613181131	CUB-like domain
PF02520	0.96029613181131	Domain of unknown function DUF148
PF02916	0.96029613181131	DNA polymerase processivity factor
PF02945	0.96029613181131	Recombination endonuclease VII
PF03057	0.96029613181131	DUF236 repeat
PF03125	0.96029613181131	C. elegans Sre G protein-coupled chemoreceptor
PF03268	0.96029613181131	Caenorhabditis protein of unknown function, DUF267
PF03312	0.96029613181131	Protein of unknown function (DUF272)
PF03314	0.96029613181131	Protein of unknown function, DUF273
PF03353	0.96029613181131	Ras-mediated vulval-induction antagonist
PF03380	0.96029613181131	Caenorhabditis protein of unknown function, DUF282
PF03383	0.96029613181131	Caenorhabditis serpentine receptor-like protein, class xa
PF03409	0.96029613181131	Transmembrane glycoprotein
PF03412	0.96029613181131	Peptidase C39 family
PF03436	0.96029613181131	Domain of unknown function (DUF281)
PF03488	0.96029613181131	Nematode insulin-related peptide beta type
PF03761	0.96029613181131	Chymotrypsin family Peptidase-S1
PF04155	0.96029613181131	Ground-like domain
PF04370	0.96029613181131	Domain of unknown function (DUF508)
PF04435	0.96029613181131	Domain of unknown function (DUF545)
PF04789	0.96029613181131	Protein of unknown function (DUF621)
PF04870	0.96029613181131	Moulting cycle
PF04942	0.96029613181131	CC domain
PF05075	0.96029613181131	Protein of unknown function (DUF684)
PF05218	0.96029613181131	Protein of unknown function (DUF713)
PF05535	0.96029613181131	Chromadorea ALT protein
PF05611	0.96029613181131	Caenorhabditis elegans protein of unknown function (DUF780)
PF05823	0.96029613181131	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF05867	0.96029613181131	Protein of unknown function (DUF851)
PF05884	0.96029613181131	Interactor of ZYG-11
PF05912	0.96029613181131	Caenorhabditis elegans protein of unknown function (DUF870)
PF06162	0.96029613181131	Putative pyroglutamyl peptidase PgaPase_1
PF06394	0.96029613181131	Pepsin inhibitor-3-like repeated domain
PF06493	0.96029613181131	Protein of unknown function (DUF1096)
PF06542	0.96029613181131	Regulator protein PHA-1
PF06579	0.96029613181131	Caenorhabditis elegans ly-6-related protein
PF06671	0.96029613181131	Repeat of unknown function (DUF1174)
PF06678	0.96029613181131	Protein of unknown function (DUF1179)
PF06681	0.96029613181131	Protein of unknown function (DUF1182)
PF06852	0.96029613181131	Protein of unknown function (DUF1248)
PF06887	0.96029613181131	Protein of unknown function (DUF1265)
PF07062	0.96029613181131	Clc-like
PF07149	0.96029613181131	Pes-10
PF07203	0.96029613181131	Protein of unknown function (DUF1412)
PF07312	0.96029613181131	Protein of unknown function (DUF1459)
PF07403	0.96029613181131	Protein of unknown function (DUF1505)
PF07547	0.96029613181131	RSD-2 N-terminal domain
PF07735	0.96029613181131	F-box associated
PF07914	0.96029613181131	Protein of unknown function (DUF1679)
PF08175	0.96029613181131	Small acid-soluble spore protein O family
PF09108	0.96029613181131	Switch protein XOL-1, N-terminal
PF09109	0.96029613181131	Switch protein XOL-1, GHMP-like
PF09232	0.96029613181131	Caenorhabditis elegans Her-1
PF09287	0.96029613181131	CEP-1, DNA binding
PF10292	0.96029613181131	Serpentine type 7TM GPCR receptor class ab chemoreceptor
PF10316	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srbc
PF10317	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srd
PF10319	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srj
PF10321	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srt
PF10322	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Sru
PF10325	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Srz
PF10326	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Str
PF10327	0.96029613181131	Serpentine type 7TM GPCR chemoreceptor Sri
PF10912	0.96029613181131	Protein of unknown function (DUF2700)
PF10917	0.96029613181131	Fungus-induced protein
PF11430	0.96029613181131	Programmed cell death activator EGL-1
PF12078	0.96029613181131	Domain of unknown function (DUF3557)
PF12150	0.96029613181131	Cytosolic motility protein
PF13407	0.96029613181131	Periplasmic binding protein domain
PF14626	0.96029613181131	Zc3h12a-like Ribonuclease NYN domain
PF14747	0.96029613181131	Domain of unknown function (DUF4473)
PF15481	0.96029613181131	Chondroitin proteoglycan 4
PF16469	0.96029613181131	Nematode polyprotein allergen ABA-1
PF16839	0.96029613181131	Nematode antimicrobial peptide
PF17204	0.96029613181131	Sid-5 family
PF17266	0.96029613181131	Family of unknown function (DUF5332)
PF17281	0.96029613181131	Family of unknown function (DUF5346)
PF17303	0.96029613181131	Family of unknown function (DUF5352)
PF17305	0.96029613181131	Family of unknown function (DUF5354)
PF17309	0.96029613181131	Family of unknown function (DUF5356)
PF17339	0.96029613181131	Family of unknown function (DUF5369)
PF17343	0.96029613181131	Family of unknown function (DUF5373)
PF17351	0.96029613181131	Family of unknown function (DUF5380)
PF17354	0.96029613181131	Family of unknown function (DUF5382)
PF17360	0.96029613181131	Family of unknown function (DUF5386)
PF17365	0.96029613181131	Family of unknown function (DUF5390)
PF17380	0.96029613181131	Family of unknown function (DUF5401)
PF17523	0.96029613181131	MinK-related peptide, potassium channel accessory sub-unit protein 4
PF17618	0.96029613181131	Uncharacterized Strongylid L4 protein
PF17619	0.96029613181131	Secreted clade V proteins
PF09649	0.96029613181131	Histone chaperone domain CHZ
PF12974	0.96029613181131	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF05499	0.96029613181131	DNA methyltransferase 1-associated protein 1 (DMAP1)
PF14838	0.96029613181131	Integrator complex subunit 5 C-terminus
PF10233	0.96029613181131	Uncharacterized conserved protein CG6151-P
PF01771	0.959905628846478	Herpesvirus alkaline exonuclease
PF10513	0.957043329790955	Enhancer of polycomb-like
PF01133	0.956791771035666	Enhancer of rudimentary
PF10225	0.956791771035666	NEMP family
PF00245	0.956791771035666	Alkaline phosphatase
PF02838	0.956791771035666	Glycosyl hydrolase family 20, domain 2
PF01242	0.956791771035666	6-pyruvoyl tetrahydropterin synthase
PF02836	0.956791771035666	Glycosyl hydrolases family 2, TIM barrel domain
PF02837	0.956791771035666	Glycosyl hydrolases family 2, sugar binding domain
PF14931	0.956791771035666	Intraflagellar transport complex B, subunit 20
PF12309	0.956629002538511	KIF-1 binding protein C terminal
PF04871	0.956412082723121	Uso1 / p115 like vesicle tethering protein, C terminal region
PF09812	0.956412082723121	Mitochondrial ribosomal protein L28
PF17101	0.95625076530406	Stealth protein CR1, conserved region 1
PF13664	0.955926764169384	Domain of unknown function (DUF4149)
PF00161	0.953769915485749	Ribosome inactivating protein
PF00228	0.953769915485749	Bowman-Birk serine protease inhibitor family
PF01620	0.953769915485749	Ribonuclease (pollen allergen)
PF02496	0.953769915485749	ABA/WDS induced protein
PF03017	0.953769915485749	TNP1/EN/SPM transposase
PF03461	0.953769915485749	TRCF domain
PF04102	0.953769915485749	SlyX
PF04195	0.953769915485749	Putative gypsy type transposon
PF04481	0.953769915485749	Protein of unknown function (DUF561)
PF06533	0.953769915485749	Protein of unknown function (DUF1110)
PF06640	0.953769915485749	P protein C-terminus
PF07468	0.953769915485749	Agglutinin domain
PF07762	0.953769915485749	Protein of unknown function (DUF1618)
PF07893	0.953769915485749	Protein of unknown function (DUF1668)
PF08132	0.953769915485749	S-adenosyl-l-methionine decarboxylase leader peptide
PF08224	0.953769915485749	Domain of unknown function (DUF1719)
PF09117	0.953769915485749	MiAMP1
PF09339	0.953769915485749	IclR helix-turn-helix domain
PF10705	0.953769915485749	Chloroplast protein precursor Ycf15 putative
PF11210	0.953769915485749	Protein of unknown function (DUF2996)
PF11321	0.953769915485749	Protein of unknown function (DUF3123)
PF11805	0.953769915485749	Protein of unknown function (DUF3326)
PF12142	0.953769915485749	Polyphenol oxidase middle domain
PF12143	0.953769915485749	Protein of unknown function (DUF_B2219)
PF12274	0.953769915485749	Protein of unknown function (DUF3615)
PF12442	0.953769915485749	Protein of unknown function (DUF3681)
PF12617	0.953769915485749	Iron-Sulfur binding protein C terminal
PF13016	0.953769915485749	Cys-rich Gliadin N-terminal
PF13963	0.953769915485749	Transposase-associated domain
PF16594	0.953769915485749	Putative AtpZ or ATP-synthase-associated
PF17352	0.953769915485749	Male Flower Specific protein 18
PF17382	0.953769915485749	Uncharacterized protein ycf70
PF02453	0.952669490054856	Reticulon
PF02653	0.952200351892486	Branched-chain amino acid transport system / permease component
PF07989	0.952011783340266	Centrosomin N-terminal motif 1
PF13300	0.951847194969379	Domain of unknown function (DUF4078)
PF14678	0.951847194969379	FANCI solenoid 4
PF14772	0.951847194969379	Sperm tail
PF14647	0.951847194969379	FAM91 N-terminus
PF09169	0.951154279488525	BRCA2, helical
PF11176	0.951154279488525	Translation machinery-associated protein 16
PF10304	0.950307875624326	Required for nuclear transport of RNA pol II C-terminus 2
PF01225	0.945589306203073	Mur ligase family, catalytic domain
PF05585	0.945589306203073	Putative peptidase (DUF1758)
PF07859	0.944901831444224	alpha/beta hydrolase fold
PF14608	0.944901831444224	RNA-binding, Nab2-type zinc finger
PF14727	0.943986654962063	PTHB1 N-terminus
PF14745	0.943986654962063	WASH complex subunit 7, N-terminal
PF02627	0.938695071865801	Carboxymuconolactone decarboxylase family
PF14874	0.937993130121264	Flagellar-associated PapD-like
PF07732	0.936342862972029	Multicopper oxidase
PF05761	0.936305422963531	5' nucleotidase family
PF07002	0.935844822587858	Copine
PF06209	0.934690846552868	Cofactor of BRCA1 (COBRA1)
PF12813	0.934332172359934	XPG domain containing
PF17103	0.934332172359934	Stealth protein CR4, conserved region 4
PF17391	0.934332172359934	Urocanase N-terminal domain
PF01149	0.932787019751586	Formamidopyrimidine-DNA glycosylase N-terminal domain
PF00356	0.930147591661113	Bacterial regulatory proteins, lacI family
PF01258	0.930147591661113	Prokaryotic dksA/traR C4-type zinc finger
PF03739	0.930147591661113	Predicted permease YjgP/YjgQ family
PF07702	0.930147591661113	UTRA domain
PF12576	0.929357897116074	Protein of unknown function (DUF3754)
PF00385	0.928553664634031	Chromo (CHRromatin Organisation MOdifier) domain
PF16884	0.92785627052362	N-terminal domain of oxidoreductase
PF16858	0.927699268060069	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF02075	0.927696768704083	Crossover junction endodeoxyribonuclease RuvC
PF07156	0.927593446715426	Prenylcysteine lyase
PF09773	0.927593446715426	Meckelin (Transmembrane protein 67)
PF09404	0.925891795090267	Eukaryotic protein of unknown function (DUF2003)
PF02018	0.922786787972014	Carbohydrate binding domain
PF01074	0.920210355232006	Glycosyl hydrolases family 38 N-terminal domain
PF11838	0.920210355232006	ERAP1-like C-terminal domain
PF04727	0.920210355232006	ELMO/CED-12 family
PF06839	0.920210355232006	GRF zinc finger
PF02319	0.920210355232006	E2F/DP family winged-helix DNA-binding domain
PF11527	0.919574631024998	The ARF-like 2 binding protein BART
PF00665	0.919335622319688	Integrase core domain
PF05224	0.919335622319688	NDT80 / PhoG like DNA-binding  family
PF02891	0.911879659948337	MIZ/SP-RING zinc finger
PF16186	0.911879659948337	Atypical Arm repeat
PF05427	0.910020508261986	Acidic fibroblast growth factor binding (FIBP)
PF15305	0.909606345461189	Intraflagellar transport protein 43
PF15780	0.909606345461189	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
PF10384	0.909013245480972	Centromere protein Scm3
PF03466	0.906452718640656	LysR substrate binding domain
PF11699	0.90595407651845	Mif2/CENP-C like
PF01453	0.905490086133118	D-mannose binding lectin
PF00145	0.902625819982038	C-5 cytosine-specific DNA methylase
PF13868	0.901997359373101	Trichohyalin-plectin-homology domain
PF13872	0.901625770641258	P-loop containing NTP hydrolase pore-1
PF17408	0.901625770641258	Malonyl-CoA decarboxylase N-terminal domain
PF11559	0.901272773435128	Afadin- and alpha -actinin-Binding
PF15879	0.899978011432541	NADH-ubiquinone oxidoreductase MWFE subunit
PF07281	0.89710618841762	Insulin-induced protein (INSIG)
PF00956	0.895205934161351	Nucleosome assembly protein (NAP)
PF09728	0.89506253307524	Myosin-like coiled-coil protein
PF05018	0.895024446838293	Protein of unknown function (DUF667)
PF00440	0.895024446838293	Bacterial regulatory proteins, tetR family
PF00460	0.895024446838293	Flagella basal body rod protein
PF00482	0.895024446838293	Type II secretion system (T2SS), protein F
PF00593	0.895024446838293	TonB dependent receptor
PF00672	0.895024446838293	HAMP domain
PF00706	0.895024446838293	Anenome neurotoxin
PF00768	0.895024446838293	D-alanyl-D-alanine carboxypeptidase
PF00771	0.895024446838293	FHIPEP family
PF01057	0.895024446838293	Parvovirus non-structural protein NS1
PF01206	0.895024446838293	Sulfurtransferase TusA
PF01312	0.895024446838293	FlhB HrpN YscU SpaS Family
PF01339	0.895024446838293	CheB methylesterase
PF01584	0.895024446838293	CheW-like domain
PF01884	0.895024446838293	PcrB family
PF01944	0.895024446838293	Stage II sporulation protein M
PF02071	0.895024446838293	Aromatic-di-Alanine (AdAR) repeat
PF02095	0.895024446838293	Extensin-like protein repeat
PF02132	0.895024446838293	RecR protein
PF02264	0.895024446838293	LamB porin
PF02278	0.895024446838293	Polysaccharide lyase family 8, super-sandwich domain
PF02349	0.895024446838293	Major surface glycoprotein
PF02433	0.895024446838293	Cytochrome C oxidase, mono-heme subunit/FixO
PF02570	0.895024446838293	Precorrin-8X methylmutase
PF02588	0.895024446838293	Uncharacterised 5xTM membrane BCR, YitT family COG1284
PF02600	0.895024446838293	Disulfide bond formation protein DsbB
PF03237	0.895024446838293	Terminase-like family
PF03401	0.895024446838293	Tripartite tricarboxylate transporter family receptor
PF03413	0.895024446838293	Peptidase propeptide and YPEB domain
PF03594	0.895024446838293	Benzoate membrane transport protein
PF03616	0.895024446838293	Sodium/glutamate symporter
PF03880	0.895024446838293	DbpA RNA binding domain
PF03922	0.895024446838293	OmpW family
PF03923	0.895024446838293	Uncharacterized lipoprotein
PF03993	0.895024446838293	Domain of Unknown Function (DUF349)
PF04314	0.895024446838293	Copper chaperone PCu(A)C
PF04361	0.895024446838293	Protein of unknown function (DUF494)
PF04397	0.895024446838293	LytTr DNA-binding domain
PF04508	0.895024446838293	Viral A-type inclusion protein repeat
PF04552	0.895024446838293	Sigma-54, DNA binding domain
PF04738	0.895024446838293	Lantibiotic dehydratase, C terminus
PF04754	0.895024446838293	Putative transposase, YhgA-like
PF04958	0.895024446838293	Arginine N-succinyltransferase beta subunit
PF04963	0.895024446838293	Sigma-54 factor, core binding domain
PF05017	0.895024446838293	TMP repeat
PF05036	0.895024446838293	Sporulation related domain
PF05138	0.895024446838293	Phenylacetic acid catabolic protein
PF05152	0.895024446838293	Protein of unknown function (DUF705)
PF05621	0.895024446838293	Bacterial TniB protein
PF05872	0.895024446838293	Bacterial protein of unknown function (DUF853)
PF05930	0.895024446838293	Prophage CP4-57 regulatory protein (AlpA)
PF05954	0.895024446838293	Phage late control gene D protein (GPD)
PF05987	0.895024446838293	Bacterial protein of unknown function (DUF898)
PF06181	0.895024446838293	Urate oxidase N-terminal
PF06580	0.895024446838293	Histidine kinase
PF06930	0.895024446838293	Protein of unknown function (DUF1282)
PF07016	0.895024446838293	Cysteine-rich acidic integral membrane protein precursor
PF07021	0.895024446838293	Methionine biosynthesis protein MetW
PF07486	0.895024446838293	Cell Wall Hydrolase
PF07495	0.895024446838293	Y_Y_Y domain
PF07617	0.895024446838293	Protein of unknown function (DUF1579)
PF07642	0.895024446838293	Putative beta-barrel porin-2, OmpL-like. bbp2
PF07715	0.895024446838293	TonB-dependent Receptor Plug Domain
PF07733	0.895024446838293	Bacterial DNA polymerase III alpha subunit
PF07804	0.895024446838293	HipA-like C-terminal domain
PF07929	0.895024446838293	Plasmid pRiA4b ORF-3-like protein
PF07943	0.895024446838293	Penicillin-binding protein 5, C-terminal domain
PF08308	0.895024446838293	PEGA domain
PF08346	0.895024446838293	AntA/AntB antirepressor
PF08361	0.895024446838293	MAATS-type transcriptional repressor, C-terminal region
PF08398	0.895024446838293	Parvovirus coat protein VP1
PF09092	0.895024446838293	Lyase, N terminal
PF09093	0.895024446838293	Lyase, catalytic
PF09397	0.895024446838293	Ftsk gamma domain
PF09551	0.895024446838293	Stage II sporulation protein R (spore_II_R)
PF10000	0.895024446838293	ACT domain
PF10077	0.895024446838293	Uncharacterized protein conserved in bacteria (DUF2314)
PF10079	0.895024446838293	Bacillithiol biosynthesis BshC
PF10385	0.895024446838293	RNA polymerase beta subunit external 1 domain
PF10662	0.895024446838293	Ethanolamine utilisation - propanediol utilisation
PF10734	0.895024446838293	Protein of unknown function (DUF2523)
PF10927	0.895024446838293	Protein of unknown function (DUF2738)
PF11236	0.895024446838293	Protein of unknown function (DUF3037)
PF11259	0.895024446838293	Protein of unknown function (DUF3060)
PF11304	0.895024446838293	Protein of unknown function (DUF3106)
PF11356	0.895024446838293	Type II secretion system protein C
PF11387	0.895024446838293	Protein of unknown function (DUF2795)
PF11570	0.895024446838293	Coiled-coil receptor-binding R-domain of colicin E2
PF11739	0.895024446838293	Dicarboxylate transport
PF11743	0.895024446838293	Protein of unknown function (DUF3301)
PF11760	0.895024446838293	Cobalamin synthesis G N-terminal
PF11818	0.895024446838293	C-terminal domain of tail specific protease (DUF3340)
PF11958	0.895024446838293	Domain of unknown function (DUF3472)
PF11981	0.895024446838293	Domain of unknown function (DUF3482)
PF12072	0.895024446838293	Domain of unknown function (DUF3552)
PF12225	0.895024446838293	Methylene-tetrahydrofolate reductase C terminal
PF12362	0.895024446838293	DNA polymerase III gamma and tau subunits C terminal
PF12525	0.895024446838293	Protein of unknown function (DUF3726)
PF12687	0.895024446838293	Protein of unknown function (DUF3801)
PF12704	0.895024446838293	MacB-like periplasmic core domain
PF12729	0.895024446838293	Four helix bundle sensory module for signal transduction
PF12771	0.895024446838293	Starch-binding associating with outer membrane
PF12831	0.895024446838293	FAD dependent oxidoreductase
PF13244	0.895024446838293	Domain of unknown function (DUF4040)
PF13377	0.895024446838293	Periplasmic binding protein-like domain
PF13382	0.895024446838293	Adenine deaminase C-terminal domain
PF13435	0.895024446838293	Cytochrome c554 and c-prime
PF13470	0.895024446838293	PIN domain
PF13502	0.895024446838293	AsmA-like C-terminal region
PF13545	0.895024446838293	Crp-like helix-turn-helix domain
PF13568	0.895024446838293	Outer membrane protein beta-barrel domain
PF13601	0.895024446838293	Winged helix DNA-binding domain
PF13715	0.895024446838293	CarboxypepD_reg-like domain
PF13726	0.895024446838293	Na+-H+ antiporter family
PF13746	0.895024446838293	4Fe-4S dicluster domain
PF14028	0.895024446838293	Lantibiotic biosynthesis dehydratase C-term
PF14064	0.895024446838293	HmuY protein
PF14467	0.895024446838293	Domain of unknown function (DUF4426)
PF14715	0.895024446838293	N-terminal domain of cytochrome oxidase-cbb3, FixP
PF14865	0.895024446838293	Macin
PF15633	0.895024446838293	HYD1 signature containing ADP-ribosyltransferase
PF16108	0.895024446838293	Domain of unknown function (DUF4826)
PF16263	0.895024446838293	Domain of unknown function (DUF4917)
PF16448	0.895024446838293	LapD/MoxY periplasmic domain
PF16715	0.895024446838293	Cyclodipeptide synthase
PF16754	0.895024446838293	Bacterial toxin homologue of phage lysozyme, C-term
PF16871	0.895024446838293	Domain of unknown function (DUF5077)
PF16872	0.895024446838293	Putative phage abortive infection protein
PF17236	0.895024446838293	Family of unknown function (DUF5309)
PF02055	0.895024446838293	Glycosyl hydrolase family 30 TIM-barrel domain
PF00873	0.895024446838293	AcrB/AcrD/AcrF family
PF11995	0.895024446838293	Domain of unknown function (DUF3490)
PF13426	0.895024446838293	PAS domain
PF00257	0.895024446838293	Dehydrin
PF00280	0.895024446838293	Potato inhibitor I family
PF00321	0.895024446838293	Plant thionin
PF00954	0.895024446838293	S-locus glycoprotein domain
PF01405	0.895024446838293	Photosystem II reaction centre T protein
PF01418	0.895024446838293	Helix-turn-helix domain, rpiR family
PF01439	0.895024446838293	Metallothionein
PF01698	0.895024446838293	Floricaula / Leafy protein SAM domain
PF01824	0.895024446838293	MatK/TrnK amino terminal region
PF02068	0.895024446838293	Plant PEC family metallothionein
PF02183	0.895024446838293	Homeobox associated leucine zipper
PF02357	0.895024446838293	Transcription termination factor nusG
PF02365	0.895024446838293	No apical meristem (NAM) protein
PF02428	0.895024446838293	Potato type II proteinase inhibitor family
PF02620	0.895024446838293	Uncharacterized ACR, COG1399
PF03004	0.895024446838293	Plant transposase (Ptta/En/Spm family)
PF03018	0.895024446838293	Dirigent-like protein
PF03087	0.895024446838293	Arabidopsis protein of unknown function
PF03140	0.895024446838293	Plant protein of unknown function
PF03168	0.895024446838293	Late embryogenesis abundant protein
PF03181	0.895024446838293	BURP domain
PF03242	0.895024446838293	Late embryogenesis abundant protein
PF03254	0.895024446838293	Xyloglucan fucosyltransferase
PF03350	0.895024446838293	Uncharacterized protein family, UPF0114
PF03468	0.895024446838293	XS domain
PF03469	0.895024446838293	XH domain
PF03470	0.895024446838293	XS zinc finger domain
PF03478	0.895024446838293	Protein of unknown function (DUF295)
PF03514	0.895024446838293	GRAS domain family
PF03745	0.895024446838293	Domain of unknown function (DUF309)
PF03760	0.895024446838293	Late embryogenesis abundant (LEA) group 1
PF03763	0.895024446838293	Remorin, C-terminal region
PF03791	0.895024446838293	KNOX2 domain
PF04398	0.895024446838293	Protein of unknown function, DUF538
PF04414	0.895024446838293	D-aminoacyl-tRNA deacylase
PF04570	0.895024446838293	zinc-finger of the FCS-type, C2-C2
PF04578	0.895024446838293	Protein of unknown function, DUF594
PF04601	0.895024446838293	Domain of unknown function (DUF569)
PF04674	0.895024446838293	Phosphate-induced protein 1 conserved region
PF04765	0.895024446838293	Protein of unknown function (DUF616)
PF04770	0.895024446838293	ZF-HD protein dimerisation region
PF04782	0.895024446838293	Protein of unknown function (DUF632)
PF04783	0.895024446838293	Protein of unknown function (DUF630)
PF04842	0.895024446838293	Plant protein of unknown function (DUF639)
PF04844	0.895024446838293	Transcriptional repressor, ovate
PF04873	0.895024446838293	Ethylene insensitive 3
PF05003	0.895024446838293	Protein of unknown function (DUF668)
PF05056	0.895024446838293	Protein of unknown function (DUF674)
PF05115	0.895024446838293	Cytochrome B6-F complex subunit VI (PetL)
PF05212	0.895024446838293	Protein of unknown function (DUF707)
PF05512	0.895024446838293	AWPM-19-like family
PF05553	0.895024446838293	Cotton fibre expressed protein
PF05558	0.895024446838293	DREPP plasma membrane polypeptide
PF05564	0.895024446838293	Dormancy/auxin associated protein
PF05627	0.895024446838293	Cleavage site for pathogenic type III effector avirulence factor Avr
PF05634	0.895024446838293	APO RNA-binding
PF05678	0.895024446838293	VQ motif
PF05687	0.895024446838293	BES1/BZR1 plant transcription factor, N-terminal
PF05701	0.895024446838293	Weak chloroplast movement under blue light
