ann_term	CC	annotation
PF15300	1.06200347553564e-09	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF02083	1.07988173665446e-09	Urotensin II
PF15204	1.38860695762633e-09	Kita-kyushu lung cancer antigen 1
PF15198	1.42970119162871e-09	Dexamethasone-induced
PF15288	1.4836959376517e-09	Zinc knuckle
PF08474	1.57986119972019e-09	Myelin transcription factor 1
PF10574	1.6170186860231e-09	Arp2/3-interacting proteins Arpin
PF15990	1.67493935071806e-09	UPF0767 family
PF07111	1.89619482386259e-09	Alpha helical coiled-coil rod protein (HCR)
PF06484	2.10267522662049e-09	Teneurin Intracellular Region
PF17658	2.29293559511437e-09	Family of unknown function (DUF5520)
PF08703	2.37262121443131e-09	PLC-beta C terminal
PF16676	2.63844278781261e-09	Transactivation domain of FOXO protein family
PF08674	3.22060731173593e-09	Acetylcholinesterase tetramerisation domain
PF00007	3.37011003336797e-09	Cystine-knot domain
PF15805	3.39683894899373e-09	Acidic C-terminal region of sodium channel modifier 1 SCNM1
PF01834	3.50288829779728e-09	XRCC1 N terminal domain
PF04950	3.67807053804592e-09	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
PF00935	3.71541888657693e-09	Ribosomal protein L44
PF06246	5.01928336063819e-09	Isy1-like splicing family
PF00277	5.14891170264034e-09	Serum amyloid A protein
PF07192	5.62480625109187e-09	SNURF/RPN4 protein
PF04979	5.7008528487189e-09	Protein phosphatase inhibitor 2 (IPP-2)
PF14904	5.77787522379907e-09	Family of unknown function
PF18453	5.99168194745741e-09	Oligomerization domain of C4b-binding protein alpha
PF08366	6.02575007026774e-09	LLGL2
PF15790	7.25519695526202e-09	E1A-binding protein p400, N-terminal
PF06390	7.97857725109287e-09	Neuroendocrine-specific golgi protein P55 (NESP55)
PF00210	1.07851513420268e-08	Ferritin-like domain
PF18414	1.21210280208281e-08	C2H2 type zinc-finger
PF07837	1.54032151674651e-08	Formiminotransferase domain, N-terminal subdomain
PF01667	1.5505625299344e-08	Ribosomal protein S27
PF18772	1.60548627735328e-08	APOBEC2
PF15961	1.68995068436633e-08	Domain of unknown function (DUF4764)
PF09738	2.30446095497772e-08	LRRFIP family
PF03953	2.3250336551228e-08	Tubulin C-terminal domain
PF15808	2.33787154109996e-08	BCL-6 co-repressor, non-ankyrin-repeat region
PF18102	2.48849901623183e-08	Deltex C-terminal domain
PF13589	2.65115940363935e-08	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00443	2.72344598757083e-08	Ubiquitin carboxyl-terminal hydrolase
PF03148	2.79786877414301e-08	Tektin family
PF15072	2.82894929860626e-08	Domain of unknown function (DUF4539)
PF05053	2.83261283785227e-08	Menin
PF08514	2.86068037392787e-08	STAG domain
PF15729	3.0464821196878e-08	Amyotrophic lateral sclerosis 2 candidate 11
PF12269	4.29904069203867e-08	CpG binding protein zinc finger C terminal domain
PF09976	4.37760112664029e-08	Tetratricopeptide repeat-like domain
PF17700	4.79646382770413e-08	Family of unknown function (DUF5546)
PF06105	4.89499368545792e-08	Aph-1 protein
PF18036	5.74510753817323e-08	Ubiquitin-like domain
PF13841	6.06140872052841e-08	Beta defensin
PF01779	6.26631735252865e-08	Ribosomal L29e protein family
PF14967	6.38639539855241e-08	FAM70 protein
PF08142	7.41497048621645e-08	AARP2CN (NUC121) domain
PF15815	8.0783004501784e-08	E3 ubiquitin-protein ligase makorin-1, C-terminal
PF16454	8.20481565962263e-08	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PF08516	8.35698589649508e-08	ADAM cysteine-rich
PF11531	8.39508405795221e-08	Coactivator-associated arginine methyltransferase 1 N terminal
PF00566	8.51680110640414e-08	Rab-GTPase-TBC domain
PF18611	8.82368515811815e-08	IL-3 receptor alpha chain N-terminal domain
PF00838	9.12916208040828e-08	Translationally controlled tumour protein
PF11577	9.71393771723886e-08	NF-kappa-B essential modulator NEMO
PF15784	9.72767135816422e-08	G-protein pathway suppressor 2-interacting domain
PF06535	1.01968701753808e-07	Repulsive guidance molecule (RGM) N-terminus
PF05287	1.02505144049475e-07	PMG protein
PF10200	1.06806091144142e-07	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF16276	1.08316700268206e-07	Nucleophosmin C-terminal domain
PF10520	1.25956120009527e-07	B domain of TMEM189, localisation domain
PF15677	1.36115824780048e-07	Cell cycle exit and neuronal differentiation protein 1
PF16122	1.52295046493895e-07	40S ribosomal protein SA C-terminus
PF12037	1.54643862113875e-07	Domain of unknown function (DUF3523)
PF10660	1.75680396701372e-07	Iron-containing outer mitochondrial membrane protein N-terminus
PF05856	1.9144495777125e-07	ARP2/3 complex 20 kDa subunit (ARPC4)
PF01229	2.13658305202883e-07	Glycosyl hydrolases family 39
PF03039	2.16226776706534e-07	Interleukin-12 alpha subunit
PF16885	2.187374713356e-07	Voltage-gated calcium channel subunit alpha, C-term
PF16278	2.22003448766595e-07	C2HE / C2H2 / C2HC zinc-binding finger
PF16034	2.23660107482456e-07	JAKMIP CC3 domain
PF15020	2.23817781628517e-07	Cation channel sperm-associated protein subunit delta
PF06701	2.25802746887793e-07	Mib_herc2
PF06413	2.38006198678437e-07	Neugrin
PF04420	2.38168566405468e-07	CHD5-like protein
PF12024	2.56721443382644e-07	Domain of unknown function (DUF3512)
PF15487	2.69149375808512e-07	FAM220 family
PF12304	3.0905040708765e-07	Beta-casein like protein
PF15675	3.31324945078197e-07	CLLAC-motif containing domain
PF08075	3.31649516639002e-07	NOPS (NUC059) domain
PF02948	3.57361566382034e-07	Amelogenin
PF04004	3.95607297022616e-07	Leo1-like protein
PF00340	4.39337590916219e-07	Interleukin-1 / 18
PF14048	4.4180089681931e-07	C-terminal domain of methyl-CpG binding protein 2 and 3
PF10228	4.95405731751179e-07	Uncharacterised conserved protein (DUF2228)
PF15796	5.45919817163752e-07	KELK-motif containing domain of MRCK Ser/Thr protein kinase
PF14679	5.46272144205645e-07	FANCI helical domain 1
PF00200	5.65862906473087e-07	Disintegrin
PF14992	5.6992264846398e-07	TMCO5 family
PF03980	6.21428796059881e-07	Nnf1
PF14774	6.84856372425911e-07	FAM177 family
PF00940	7.1695386986633e-07	DNA-dependent RNA polymerase
PF04961	7.26163927215097e-07	Formiminotransferase-cyclodeaminase
PF02180	7.58996827724821e-07	Bcl-2 homology region 4
PF02188	9.60878198627982e-07	GoLoco motif
PF09757	1.00889837832799e-06	Arb2 domain
PF01257	1.06329160165812e-06	Thioredoxin-like [2Fe-2S] ferredoxin
PF15350	1.2368547801002e-06	Ewing's tumour-associated antigen 1 homologue
PF07851	1.29235486200519e-06	TMPIT-like protein
PF02827	1.34267777431772e-06	cAMP-dependent protein kinase inhibitor
PF11515	1.35846554716441e-06	Mouse development and cellular proliferation protein Cullin-7
PF06803	1.42131906281992e-06	Protein of unknown function (DUF1232)
PF13869	1.48800369822455e-06	Nucleotide hydrolase
PF02320	1.50607437009391e-06	Ubiquinol-cytochrome C reductase hinge protein
PF10170	1.57712563990313e-06	Cysteine-rich domain
PF06189	1.70707241428709e-06	5'-nucleotidase
PF02212	1.80088070766465e-06	Dynamin GTPase effector domain
PF16564	1.81956891750445e-06	p55-binding region of Methyl-CpG-binding domain proteins MBD
PF10195	1.95316785987626e-06	DNA-binding nuclear phosphoprotein p8
PF15920	2.09661240288228e-06	N-terminal of Junction-mediating and WASP homolog-associated
PF15722	2.2449610127835e-06	FAM153 family
PF14916	2.25695789226115e-06	Coiled-coil domain of unknown function
PF00297	2.43622506695406e-06	Ribosomal protein L3
PF18574	2.66185237601714e-06	C2HC Zing finger domain
PF18035	2.94620711107426e-06	Bap31/Bap29 cytoplasmic coiled-coil domain
PF14914	2.99228987205553e-06	LRRC37A/B like protein 1 C-terminal domain
PF08071	3.05359651082421e-06	RS4NT (NUC023) domain
PF02878	3.11205237708859e-06	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
PF17958	3.13193464216553e-06	EF-hand domain
PF12926	3.24292575027258e-06	Mitotic-spindle organizing gamma-tubulin ring associated
PF01521	3.27427154118936e-06	Iron-sulphur cluster biosynthesis
PF04056	3.36481563499548e-06	Ssl1-like
PF02372	3.44401230847796e-06	Interleukin 15
PF01396	3.64826995918687e-06	Topoisomerase DNA binding C4 zinc finger
PF11945	4.10287734075273e-06	WAHD domain of WASH complex
PF16954	4.18186030451651e-06	Haem-transporter, endosomal/lysosomal, haem-responsive gene
PF14138	4.4437054129067e-06	Cytochrome c oxidase assembly protein COX16
PF06346	4.60853585595764e-06	Formin Homology Region 1
PF06583	4.62340699796577e-06	Neogenin C-terminus
PF15779	4.85726300567071e-06	Leucine-rich repeat-containing protein 37 family
PF17751	5.25121109939055e-06	SKICH domain
PF01421	5.40425481560784e-06	Reprolysin (M12B) family zinc metalloprotease
PF10470	5.46688961367092e-06	PKA-RI-RII subunit binding domain of A-kinase anchor protein
PF12881	5.86748152587105e-06	NUT protein
PF00900	6.04092289055842e-06	Ribosomal family S4e
PF16121	6.04092289055842e-06	40S ribosomal protein S4 C-terminus
PF00832	6.05274779523367e-06	Ribosomal L39 protein
PF02935	6.15768514907717e-06	Cytochrome c oxidase subunit VIIc
PF12537	6.66501039387354e-06	The Golgi pH Regulator (GPHR) Family N-terminal
PF09162	6.9539406764034e-06	Tap, RNA-binding
PF02337	7.18987095988781e-06	Retroviral GAG p10 protein
PF09774	7.41001913168941e-06	Caffeine-induced death protein 2
PF18452	7.73097738512866e-06	Immunoglobulin domain
PF15194	7.7885705592546e-06	TMEM191C family
PF05160	8.9663433795199e-06	DSS1/SEM1 family
PF14969	9.73042828257555e-06	Domain of unknown function (DUF4508)
PF15773	9.83348129795668e-06	Domain of unknown function (DUF4701)
PF00726	9.83928532279811e-06	Interleukin 10
PF02189	9.89488058374107e-06	Immunoreceptor tyrosine-based activation motif
PF00757	1.00430433858844e-05	Furin-like cysteine rich region
PF15483	1.03325274903937e-05	Domain of unknown function (DUF4641)
PF15831	1.0520584900548e-05	Domain of unknown function (DUF4713)
PF11704	1.07152558798086e-05	Vesicle coat protein involved in Golgi to plasma membrane transport
PF00631	1.07898762350492e-05	GGL domain
PF03066	1.13752509897736e-05	Nucleoplasmin/nucleophosmin domain
PF13885	1.13990481700109e-05	Keratin, high sulfur B2 protein
PF05395	1.26500944584329e-05	Protein phosphatase inhibitor 1/DARPP-32
PF15035	1.285952753936e-05	Ciliary rootlet component, centrosome cohesion
PF05768	1.31308447344928e-05	Glutaredoxin-like domain (DUF836)
PF04437	1.36301520086693e-05	RINT-1 / TIP-1 family
PF03194	1.55618097107053e-05	LUC7 N_terminus
PF04110	1.57915855273645e-05	Ubiquitin-like autophagy protein Apg12
PF02792	1.67838381570615e-05	Mago nashi protein
PF06060	1.91749789946861e-05	Pre-pro-megakaryocyte potentiating factor precursor (Mesothelin)
PF14917	1.94756022338711e-05	Coiled coil protein 74, C terminal
PF10561	2.00473225843918e-05	Uncharacterised protein family UPF0565
PF05428	2.01802954232958e-05	Corticotropin-releasing factor binding protein (CRF-BP)
PF04691	2.45399745231415e-05	Apolipoprotein C-I (ApoC-1)
PF10218	2.51758104912396e-05	Uncharacterized conserved protein (DUF2054)
PF10159	2.53821855616409e-05	Multiple myeloma tumor-associated
PF15873	2.6805293430997e-05	Domain of unknown function (DUF4730)
PF15444	2.7453795118421e-05	Transmembrane protein 247
PF09398	3.3057747860125e-05	FOP N terminal dimerisation domain
PF08976	3.3115887690794e-05	EF-hand domain
PF10529	3.33257625270604e-05	Histidine-rich Calcium-binding repeat region
PF16568	3.41923720969706e-05	Tyrosine-rich domain of Sam68
PF06297	3.58766430261798e-05	PET Domain
PF04968	3.64613700875392e-05	CHORD
PF14752	3.69346678225598e-05	Retinol binding protein receptor
PF15010	3.91861942304391e-05	Putative cell signalling
PF13429	4.1805198220671e-05	Tetratricopeptide repeat
PF10256	4.48529048827998e-05	Golgin subfamily A member 7/ERF4 family
PF07525	4.8182792631223e-05	SOCS box
PF15240	5.0474310328765e-05	Proline-rich
PF00357	5.2163002337474e-05	Integrin alpha cytoplasmic region
PF03285	5.25196857951239e-05	Paralemmin
PF01826	5.2645090681571e-05	Trypsin Inhibitor like cysteine rich domain
PF08700	5.29218533151445e-05	Vps51/Vps67
PF05995	5.32401460334998e-05	Cysteine dioxygenase type I
PF02782	5.41200654231537e-05	FGGY family of carbohydrate kinases, C-terminal domain
PF12430	5.58160737791712e-05	Abscisic acid G-protein coupled receptor
PF07202	5.59072733912594e-05	T-complex protein 10 C-terminus
PF04733	5.7576935411665e-05	Coatomer epsilon subunit
PF12859	5.76549378381772e-05	Anaphase-promoting complex subunit 1
PF04704	6.02871162971074e-05	Zfx / Zfy transcription activation region
PF14672	6.1616685933185e-05	Late cornified envelope
PF12424	6.39130508771615e-05	Plasma membrane calcium transporter ATPase C terminal
PF18700	6.39376856742067e-05	Cytosolic arginine sensor for mTORC1 subunit 1 N-terminal domain
PF00159	6.50211289881946e-05	Pancreatic hormone peptide
PF12733	6.61219449125133e-05	Cadherin-like beta sandwich domain
PF09280	6.62986864548566e-05	XPC-binding domain
PF12714	6.83872282936245e-05	TILa domain
PF07458	6.90814811163521e-05	Sperm protein associated with nucleus, mapped to X chromosome
PF10239	6.91458908282652e-05	Protein of unknown function (DUF2465)
PF09011	7.02982825306979e-05	HMG-box domain
PF13349	7.06910532314425e-05	Putative adhesin
PF08686	7.12959208926902e-05	PLAC (protease and lacunin) domain
PF05587	7.35735066991198e-05	Anthrax receptor extracellular domain
PF16360	7.64749588281232e-05	GTP-binding GTPase Middle Region
PF02223	7.83667122091223e-05	Thymidylate kinase
PF15630	8.74335929322378e-05	CENP-S protein
PF15304	9.10033630402759e-05	A-kinase anchor protein 2 C-terminus
PF07039	9.60012150602614e-05	SGF29 tudor-like domain
PF01990	0.00010122190955685	ATP synthase (F/14-kDa) subunit
PF01562	0.000105960113612142	Reprolysin family propeptide
PF08217	0.000114538259132343	Fungal domain of unknown function (DUF1712)
PF09310	0.000120083311967575	POU domain, class 2, associating factor 1
PF16493	0.000121498009286985	N-terminal of Homeobox Meis and PKNOX1
PF00250	0.000126692439041543	Forkhead domain
PF08466	0.000127355314856358	Inward rectifier potassium channel N-terminal
PF17226	0.000128203473320305	MTA R1 domain
PF05680	0.000135440130909983	ATP synthase E chain
PF15226	0.000140320577807211	HCF-1 beta-propeller-interacting protein family
PF09848	0.000143460455297355	Uncharacterized conserved protein (DUF2075)
PF15410	0.000145194928744065	Pleckstrin homology domain
PF01165	0.000147849021180032	Ribosomal protein S21
PF15740	0.000148970330057898	Protein phosphatase 1 regulatory subunit 26 N-terminus
PF10587	0.000155683129092689	Eukaryotic elongation factor 1 beta central acidic region
PF05832	0.000159138205250204	Eukaryotic protein of unknown function (DUF846)
PF05361	0.000164484616044592	PKC-activated protein phosphatase-1 inhibitor
PF14204	0.000166132868008947	Ribosomal L18 C-terminal region
PF01812	0.000181969432381845	5-formyltetrahydrofolate cyclo-ligase family
PF15791	0.000184627294127345	Doublesex-and mab-3-related transcription factor C1 and C2
PF00711	0.00018525168531389	Beta defensin
PF09240	0.000186811617928239	Interleukin-6 receptor alpha chain, binding
PF10345	0.000197336202707439	Cohesin loading factor
PF15301	0.000208619277132158	SLAIN motif-containing family
PF13167	0.000215142116431655	GTP-binding GTPase N-terminal
PF15046	0.000219820782205858	Protein of unknown function (DUF4532)
PF03647	0.000221793338750298	Transmembrane proteins 14C
PF00444	0.000232342393333839	Ribosomal protein L36
PF12036	0.000234641819782957	Protein of unknown function (DUF3522)
PF09072	0.000240808152473333	Translation machinery associated TMA7
PF08122	0.000241846111669816	NADH-ubiquinone oxidoreductase B12 subunit family
PF09415	0.00025238057109841	CENP-S associating Centromere protein X
PF11669	0.000262769650442493	WW domain-binding protein 1
PF01896	0.000267478306807907	DNA primase small subunit
PF04629	0.00027016058180938	Islet cell autoantigen ICA69, C-terminal domain
PF00091	0.0002775109310793	Tubulin/FtsZ family, GTPase domain
PF01101	0.000282356192098456	HMG14 and HMG17
PF15328	0.000320222370076447	Putative GRINL1B complex locus protein 2
PF17777	0.000320748119946464	Insertion domain in 60S ribosomal protein L10P
PF08434	0.000337515001063012	Calcium-activated chloride channel N terminal
PF15874	0.000368815411665173	Putative Interleukin 2 receptor, gamma chain
PF07297	0.000377670461517613	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF15155	0.000405244349704408	MORF4 family-associated protein1
PF17736	0.000426684968840566	C17orf99 Ig domain
PF00717	0.000461630972374872	Peptidase S24-like
PF05920	0.00048868438125365	Homeobox KN domain
PF14836	0.000509947646512434	Ubiquitin-like domain
PF15058	0.000532177562608198	Speriolin N terminus
PF15913	0.000542034123381719	Furin-like repeat, cysteine-rich
PF18253	0.000585827833248772	Hsp70-interacting protein N N-terminal domain
PF10608	0.000590120809838366	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF14713	0.000632529322460952	Domain of unknown function (DUF4464)
PF14988	0.000645331302796851	Domain of unknown function (DUF4515)
PF13483	0.000647437837697474	Beta-lactamase superfamily domain
PF00244	0.0006481179174376	14-3-3 protein
PF14886	0.000659277649707808	FAM183A and FAM183B related
PF04137	0.000678661033434672	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF12901	0.000726925210154309	SUZ-C motif
PF13023	0.000754278834426286	HD domain
PF12423	0.000846716747726286	Kinesin protein 1B
PF08039	0.00086773136868644	Mitochondrial proteolipid
PF10486	0.000871617628896522	Phosphoinositide 3-kinase gamma adapter protein p101 subunit
PF08776	0.000876639585596917	VASP tetramerisation domain
PF16046	0.000900182747284955	FAM76 protein
PF02806	0.000949620374783308	Alpha amylase, C-terminal all-beta domain
PF14444	0.000964970028869293	S1-like
PF02197	0.000968726660833038	Regulatory subunit of type II PKA R-subunit
PF14642	0.00099015056722937	FAM47 family
PF00467	0.00101044952333258	KOW motif
PF00996	0.00105729889455707	GDP dissociation inhibitor
PF10142	0.00112757482367798	PhoPQ-activated pathogenicity-related protein
PF15871	0.00115448853552119	Junction-mediating and -regulatory protein
PF01342	0.00117764786587347	SAND domain
PF03045	0.00122195542615323	DAN domain
PF13664	0.00123097950128085	Domain of unknown function (DUF4149)
PF00904	0.0012678694889703	Involucrin repeat
PF00833	0.00129654949845347	Ribosomal S17
PF11719	0.00137812471775429	DNA replication and checkpoint protein
PF01849	0.00139957230982302	NAC domain
PF02210	0.00142279488142128	Laminin G domain
