ann_term	CC	annotation
PF17960	0.00144921277753124	TIG domain
PF05210	0.00147400847426956	Sprouty protein (Spry)
PF08430	0.00149027844684791	Forkhead N-terminal region
PF06345	0.00152099274363262	DRF Autoregulatory Domain
PF15760	0.0015422634513942	Leukemia-associated protein 7
PF14967	0.0015529625711287	FAM70 protein
PF06907	0.00161274931380224	Latexin
PF12549	0.00161274931380224	Tyrosine hydroxylase N terminal
PF17226	0.00162675455731462	MTA R1 domain
PF15331	0.00171009839226791	Cellular tumour antigen p53-inducible 5
PF01759	0.00177067707824128	UNC-6/NTR/C345C module
PF03736	0.00179344473919628	EPTP domain
PF00159	0.00185167827200368	Pancreatic hormone peptide
PF11404	0.00188702318291632	Potassium voltage-gated channel
PF01034	0.00188756940339083	Syndecan domain
PF08736	0.00190290928759041	FERM adjacent (FA)
PF08815	0.00194141509376529	Nuclear receptor coactivator
PF06387	0.00195423022774948	D1 dopamine receptor-interacting protein (calcyon)
PF15763	0.00197168559402202	Regulator of human erythroid cell expansion (RHEX)
PF15317	0.00200226845329864	Cardiac transcription factor regulator, Developmental protein
PF16279	0.0020332076496119	Domain of unknown function (DUF4927)
PF01586	0.0021039335979912	Myogenic Basic domain
PF07469	0.00210626586987074	Domain of unknown function (DUF1518)
PF12533	0.00212827603912067	Neuronal helix-loop-helix transcription factor
PF10608	0.00215640791590712	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF00219	0.00221332412451587	Insulin-like growth factor binding protein
PF00683	0.0022712430981398	TB domain
PF05395	0.00230493291025949	Protein phosphatase inhibitor 1/DARPP-32
PF17902	0.00234283016934916	SH3 domain
PF06328	0.00242335774695579	Ig-like C2-type domain
PF08327	0.00249664087869707	Activator of Hsp90 ATPase homolog 1-like protein
PF06758	0.00254715695352439	Olduvai domain
PF15010	0.0025601274131089	Putative cell signalling
PF16597	0.00258548120179529	Thyroglobulin_1 repeat associated disordered domain
PF11627	0.00261555265857719	Nuclear factor hnRNPA1
PF08143	0.00262349537448396	CBFNT (NUC161) domain
PF08702	0.00266835770445264	Fibrinogen alpha/beta chain family
PF15728	0.00273921679605008	Domain of unknown function (DUF4679)
PF15451	0.00278063127647855	Domain of unknown function (DUF4632)
PF16174	0.00281878137668508	Intracellular hyaluronan-binding protein 4 N-terminal
PF15237	0.00281915442432508	PTRF/SDPR family
PF07400	0.00288690083228251	Interleukin 11
PF00019	0.00293925393068922	Transforming growth factor beta like domain
PF16519	0.00295916292056637	Tetramerisation domain of TRPM
PF17887	0.00295947989151308	Jak1 pleckstrin homology-like domain
PF12403	0.00300648741433227	Paired-box protein 2 C terminal
PF12336	0.0030193951235858	SOX transcription factor
PF17722	0.00304115012428101	Family of unknown function (DUF5567)
PF18695	0.00311547258285838	Cytosolic phospholipases A2 C2-domain
PF15380	0.00318921502611951	Domain of unknown function (DUF4607)
PF07681	0.00322309784481689	DoxX
PF15208	0.00327404704244957	Rab15 effector
PF15766	0.00328820167239792	Domain of unknown function (DUF4695)
PF00039	0.00330286462990414	Fibronectin type I domain
PF15829	0.00338561097496163	Domain of unknown function (DUF4711)
PF16644	0.00343070755125492	Regulatory region of Na+/H+ exchanger NHE binds to calmodulin
PF03509	0.00344846644706679	Gap junction alpha-8 protein (Cx50)
PF08365	0.00344846644706679	Insulin-like growth factor II E-peptide
PF09303	0.00344846644706679	KCNMB2, ball and chain domain
PF14665	0.00344846644706679	Rapamycin-insensitive companion of mTOR, phosphorylation-site
PF15187	0.00344846644706679	Oesophageal cancer-related gene 4
PF16801	0.00344846644706679	Dimerisation domain of Male-specific-Lethal 1
PF18442	0.00344846644706679	E3 gp78 Ube2g2-binding region (G2BR)
PF18445	0.00344846644706679	PR zinc knuckle motif
PF15733	0.00351412584509586	Domain of unknown function (DUF4682)
PF06365	0.00358826911322865	CD34/Podocalyxin family
PF02793	0.00366187108811566	Hormone receptor domain
PF18016	0.0036718124369063	SAM domain (Sterile alpha motif)
PF09289	0.00369207026112153	Follistatin/Osteonectin-like EGF domain
PF08368	0.0037038730202049	FAST kinase-like protein, subdomain 2
PF09724	0.00371837410818713	Sister chromatid cohesion protein Dcc1
PF14818	0.00374717890288227	Domain of unknown function (DUF4482)
PF15156	0.00385209868021796	Ceroid-lipofuscinosis neuronal protein 6
PF11109	0.00386572864044049	Orexigenic neuropeptide Qrfp/P518
PF04691	0.00387675052015316	Apolipoprotein C-I (ApoC-1)
PF15764	0.00390949033422261	Domain of unknown function (DUF4693)
PF06409	0.00391096316112892	Nuclear pore complex interacting protein (NPIP)
PF14826	0.00392585328033809	FACT complex subunit SPT16 N-terminal lobe domain
PF17217	0.00395181492164467	UPA domain
PF08916	0.00395925972442771	Phenylalanine zipper
PF18102	0.00403542357537618	Deltex C-terminal domain
PF02198	0.00404829515566269	Sterile alpha motif (SAM)/Pointed domain
PF08412	0.00407582554055699	Ion transport protein N-terminal
PF14662	0.00415440150313017	Coiled-coil region of CCDC155 or KASH
PF07292	0.00428018600949861	Nmi/IFP 35 domain (NID)
PF15831	0.00434161139886858	Domain of unknown function (DUF4713)
PF16184	0.00441262333492885	Cadherin-like
PF12203	0.0044789974016065	Glutamine rich N terminal domain of histone deacetylase 4
PF15085	0.0046528915188999	Neuropeptide FF
PF15170	0.00466558908418424	Calcium/calmodulin-dependent protein kinase II inhibitor
PF17988	0.00469598800131604	VEGFR-2 Transmembrane domain
PF15229	0.0047954030325438	POM121 family
PF12845	0.00483669841640321	TBD domain
PF15419	0.00488578549076396	Leukemia NUP98 fusion partner 1
PF01530	0.00489373551198491	Zinc finger, C2HC type
PF12595	0.00496236793978212	Rhomboid serine protease
PF16629	0.00496236793978212	Armadillo-associated region on APC
PF11914	0.00514799652717006	Domain of unknown function (DUF3432)
PF15828	0.00519957497030024	Domain of unknown function (DUF4710)
PF15825	0.00521295999736837	FAM25 family
PF14917	0.00524495569344283	Coiled coil protein 74, C terminal
PF18193	0.00528461861825136	Fibrillin 1 unique N-terminal domain
PF14642	0.00531097180394884	FAM47 family
PF04617	0.00532840715321789	Hox9 activation region
PF00435	0.00538896633210078	Spectrin repeat
PF08374	0.00542409653869113	Protocadherin
PF06535	0.00542557374094578	Repulsive guidance molecule (RGM) N-terminus
PF17950	0.00548654913707052	S-adenosylmethionine decarboxylase N -terminal
PF12232	0.00550628750685547	Myogenic determination factor 5
PF02828	0.00554875899709823	L27 domain
PF06679	0.00556527438630111	Protein of unknown function (DUF1180)
PF14653	0.00566491245359539	Insulin growth factor-like family
PF16675	0.00574881933621205	KIX-binding domain of forkhead box O, CR2
PF15070	0.00580476409547366	Putative golgin subfamily A member 2-like protein 5
PF06390	0.00589090681205378	Neuroendocrine-specific golgi protein P55 (NESP55)
PF01160	0.00592396791704807	Vertebrate endogenous opioids neuropeptide
PF04812	0.0059625880956032	Hepatocyte nuclear factor 1 (HNF-1), beta isoform C terminus
PF03250	0.006080892949133	Tropomodulin
PF00904	0.00608842489578888	Involucrin repeat
PF15231	0.00608842489578888	Variable charge X/Y family
PF03875	0.0060884248957889	Statherin
PF04680	0.0060884248957889	Opioid growth factor receptor repeat
PF05240	0.0060884248957889	APOBEC-like C-terminal domain
PF08003	0.0060884248957889	Protein of unknown function (DUF1698)
PF08180	0.0060884248957889	B melanoma antigen family
PF15199	0.0060884248957889	D-amino acid oxidase activator
PF15291	0.0060884248957889	Dermcidin, antibiotic peptide
PF15338	0.0060884248957889	p53-regulated apoptosis-inducing protein 1
PF15357	0.0060884248957889	Psoriasis susceptibility 1 candidate 1
PF15399	0.0060884248957889	Domain of unknown function (DUF4620)
PF15722	0.0060884248957889	FAM153 family
PF15788	0.0060884248957889	Domain of unknown function (DUF4705)
PF15832	0.0060884248957889	FAM27 D and E protein family
PF15840	0.0060884248957889	ADP-ribosylation factor-like protein 17
PF15859	0.0060884248957889	Deleted in esophageal cancer 1 family
PF15895	0.0060884248957889	CAAX box cerebral protein 1
PF15897	0.0060884248957889	Domain of unknown function (DUF4741)
PF17691	0.0060884248957889	Contingent replication of cDNA 4
PF17693	0.0060884248957889	Family of unknown function (DUF5539)
PF17694	0.0060884248957889	Family of unknown function (DUF5540)
PF17697	0.0060884248957889	Family of unknown function (DUF5543)
PF17698	0.0060884248957889	Family of unknown function (DUF5544)
PF17699	0.0060884248957889	Family of unknown function (DUF5545)
PF17702	0.0060884248957889	Family of unknown function (DUF5548)
PF17706	0.0060884248957889	Family of unknown function (DUF5552)
PF17707	0.0060884248957889	Family of unknown function (DUF5553)
PF17709	0.0060884248957889	Family of unknown function (DUF5554)
PF17711	0.0060884248957889	Family of unknown function (DUF5556)
PF17712	0.0060884248957889	Family of unknown function (DUF5557)
PF17715	0.0060884248957889	Family of unknown function (DUF5560)
PF17731	0.0060884248957889	Family of unknown function (DUF5570)
PF18521	0.0060884248957889	Transactivation domain 2
PF12414	0.0060936274087105	Calcitonin gene-related peptide regulator C terminal
PF08629	0.00612658185360479	PDE8 phosphodiesterase
PF05956	0.00612829329922533	APC basic domain
PF15233	0.00614367398793492	Synaptonemal complex central element protein 1
PF17720	0.00614992821314649	Family of unknown function (DUF5565)
PF12310	0.00620661067417243	Transcription factor protein N terminal
PF17771	0.00631718070979108	ADAM cysteine-rich domain
PF05507	0.0064188505843373	Microfibril-associated glycoprotein (MAGP)
PF15269	0.0064188505843373	Zinc-finger
PF11502	0.00646068652208422	B-cell lymphoma 9 protein
PF17971	0.00651722584756841	Leukemia inhibitory factor receptor D2 domain
PF11002	0.0065216980669778	RFPL defining motif (RDM)
PF15815	0.00653254593413383	E3 ubiquitin-protein ligase makorin-1, C-terminal
PF09457	0.00680994407643318	FIP domain
PF10577	0.00683011342390388	Uncharacterised protein family UPF0560
PF15708	0.00691396338018245	Proline-rich protein family 20
PF18377	0.00693865307207481	FERM F2 acyl-CoA binding protein-like domain
PF15058	0.00695403991440986	Speriolin N terminus
PF15215	0.00695950730777006	Follicular dendritic cell secreted peptide
PF15854	0.00695950730777006	G-protein coupled receptor ligand 15
PF18279	0.00695950730777006	Werner helicase-interacting protein 1 ubiquitin-binding domain
PF05366	0.00703081849561233	Sarcolipin
PF15207	0.00708595168432604	TMEM240 family
PF02165	0.00711312821519933	Wilm's tumour protein
PF09060	0.00711312821519933	L27_N
PF16551	0.00711312821519933	Putative nuclear localisation signal of quaking
PF06407	0.00720177424827068	Borna disease virus P40 protein
PF07679	0.00722500109881473	Immunoglobulin I-set domain
PF10600	0.00729392503190394	PDZ-associated domain of NMDA receptors
PF16493	0.0073445098652972	N-terminal of Homeobox Meis and PKNOX1
PF18414	0.00746420056031394	C2H2 type zinc-finger
PF01101	0.00747446168047748	HMG14 and HMG17
PF09420	0.00753666521580136	Ribosome biogenesis protein Nop16
PF00093	0.00776016369152591	von Willebrand factor type C domain
PF15223	0.00776765167031308	Elongin BC and Polycomb repressive complex 2-associated protein
PF02736	0.00778684570584503	Myosin N-terminal SH3-like domain
PF16417	0.00780717885391187	CCR4-NOT transcription complex subunit 1 TTP binding domain
PF12618	0.00783302022960002	Protein of unknown function (DUF3776)
PF11971	0.0078631582401111	CAMSAP CH domain
PF04054	0.0081303482693295	CCR4-Not complex component, Not1
PF12842	0.0081303482693295	Domain of unknown function (DUF3819)
PF11515	0.00814697019450068	Mouse development and cellular proliferation protein Cullin-7
PF03371	0.00829606785233848	PRP38 family
PF15066	0.00831805819997258	Cancer-associated gene protein 1 family
PF15480	0.00831805819997258	Domain of unknown function (DUF4640)
PF18619	0.00831805819997258	GPCR-Autoproteolysis-INducing (GAIN) subdomain A
PF06607	0.00845503221701641	Prokineticin
PF10524	0.00848329454505992	Nuclear factor I protein pre-N-terminus
PF18379	0.00851934329708497	FERM F1 ubiquitin-like domain
PF02072	0.00865426961842287	Prepro-orexin
PF03546	0.0086954097314166	Treacher Collins syndrome protein Treacle
PF10177	0.00869592631877808	Uncharacterised conserved protein (DUF2371)
PF04101	0.00877577347971308	Glycosyltransferase family 28 C-terminal domain
PF15194	0.00888569570566897	TMEM191C family
PF11936	0.00894777526656	Domain of unknown function (DUF3454)
PF18210	0.00899490436328271	Knl1 RWD C-terminal domain
PF00058	0.00903991751024747	Low-density lipoprotein receptor repeat class B
PF15363	0.00907693422739696	Domain of unknown function (DUF4596)
PF15204	0.00912464683782046	Kita-kyushu lung cancer antigen 1
PF06049	0.00914159883864525	Coagulation Factor V LSPD Repeat
PF12179	0.00922936669911625	I-kappa-kinase-beta NEMO binding domain
PF13293	0.00932041004220383	Domain of unknown function (DUF4074)
PF18373	0.00941675419143377	Spectrin like domain
PF08065	0.00942561547198978	KI67R (NUC007) repeat
PF12308	0.00947900826337219	Neurogenesis glycoprotein
PF13330	0.00960258240770414	Mucin-2 protein WxxW repeating region
PF15173	0.00963390762940359	FAM180 family
PF18782	0.009773544847977	Novel AID APOBEC clade 2
PF05279	0.00988670842890093	Aspartyl beta-hydroxylase N-terminal region
PF16171	0.00990352777149738	Centromere kinetochore component CENP-T N-terminus
PF07650	0.00990525583518811	KH domain
PF12075	0.00992999862417038	KN motif
PF12333	0.0100400954394101	Rix1 complex component involved in 60S ribosome maturation
PF15732	0.0101333817001513	Domain of unknown function (DUF4681)
PF06467	0.0101421500632579	MYM-type Zinc finger with FCS sequence motif
PF18104	0.0101455569202142	Jumonji domain-containing protein 2A Tudor domain
PF15808	0.0102119431390767	BCL-6 co-repressor, non-ankyrin-repeat region
PF15487	0.0102946749133405	FAM220 family
PF08075	0.0103962543364557	NOPS (NUC059) domain
PF08527	0.0104105387925592	Protein-arginine deiminase (PAD) middle domain
PF01017	0.010509071938352	STAT protein, all-alpha domain
PF15151	0.0105960240906292	Response gene to complement 32 protein family
PF11577	0.0106145189786868	NF-kappa-B essential modulator NEMO
PF12052	0.0107073659483236	Voltage gated calcium channel subunit beta domain 4Aa N terminal
PF05805	0.0107752251601117	L6 membrane protein
PF01839	0.0108042827186934	FG-GAP repeat
PF16176	0.0108301241996016	T-box transcription factor-associated
PF15129	0.0108337182356746	FAM150 family
PF03529	0.0108704605983495	Otx1 transcription factor
PF15661	0.0108927525450729	C6orf222, uncharacterised family
PF06818	0.0111827950062964	Fez1
PF13778	0.0111957970869051	Domain of unknown function (DUF4174)
PF16615	0.0112172582785541	Unstructured region one on RhoGEF 6 and 7
PF11357	0.0112345053940857	Cell cycle regulatory protein
PF12901	0.0112727129043639	SUZ-C motif
PF05399	0.011335836432424	Ectropic viral integration site 2A protein (EVI2A)
PF06614	0.011335836432424	Neuromodulin
PF09164	0.011335836432424	Vitamin D binding protein, domain III
PF10426	0.011335836432424	Recombination-activating protein 1 zinc-finger domain
PF10570	0.011335836432424	Myelin-PO cytoplasmic C-term p65 binding region
PF12109	0.011335836432424	CXCR4 Chemokine receptor N terminal
PF12491	0.011335836432424	Apolipoprotein B100 C terminal
PF12743	0.011335836432424	Oestrogen-type nuclear receptor final C-terminal
PF12820	0.011335836432424	Serine-rich domain associated with BRCT
PF14993	0.011335836432424	Neuropeptide S precursor protein
PF15145	0.011335836432424	Domain of unknown function (DUF4577)
PF15192	0.011335836432424	TMEM213 family
PF15219	0.011335836432424	Testis-expressed 12
PF15333	0.011335836432424	TATA box-binding protein-associated factor 1D
PF15471	0.011335836432424	Transmembrane protein family 171
PF15509	0.011335836432424	Domain of unknown function (DUF4650)
PF15689	0.011335836432424	Nuclear receptor-interacting protein 1 repression 3
PF15817	0.011335836432424	Transmembrane protein 40 family
PF16647	0.011335836432424	Granulocyte colony-stimulating factor
PF16660	0.011335836432424	PHD finger protein 20-like protein 1
PF16772	0.011335836432424	Telomeric repeat-binding factor 2 Rap1-binding motif
PF18278	0.011335836432424	Receptor activator of the NF-KB cysteine-rich repeat domain 2
PF18461	0.011335836432424	Atypical caspase recruitment domain
PF07527	0.0115254980083291	Hairy Orange
PF15961	0.0117131588815101	Domain of unknown function (DUF4764)
PF16423	0.0118870837739211	Transcription factor COE1 helix-loop-helix domain
PF15040	0.0119738067094216	Humanin family
PF02351	0.0120908296875103	GDNF/GAS1 domain
PF11956	0.0121009311392785	Ankyrin-G binding motif of KCNQ2-3
PF18568	0.0121009311392785	TRIM C-terminal subgroup One Signature domain
PF01462	0.0122689586840465	Leucine rich repeat N-terminal domain
PF16674	0.0123521345439205	N-terminal of ubiquitin carboxyl-terminal hydrolase 37
PF16706	0.0123951247990338	Izumo-like Immunoglobulin domain
PF12037	0.0125159240897768	Domain of unknown function (DUF3523)
PF12258	0.0125238219657854	Microcephalin protein
PF00363	0.0126450549804177	Casein
PF05937	0.0126691968237968	EB-1 Binding Domain
PF07421	0.0126691968237968	Neurotensin/neuromedin N precursor
PF09049	0.0126691968237968	Stannin transmembrane
PF09050	0.0126691968237968	Stannin unstructured linker
PF09051	0.0126691968237968	Stannin cytoplasmic
PF10430	0.0126691968237968	Tie-2 Ig-like domain 1
PF14971	0.0126691968237968	Domain of unknown function (DUF4510)
PF15108	0.0126691968237968	Voltage-dependent calcium channel gamma-like subunit protein family
PF16611	0.0126691968237968	Unstructured region between RBD and GoLoco
PF16630	0.0126691968237968	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
PF16633	0.0126691968237968	Unstructured region on APC between 1st two creatine-rich regions
PF16634	0.0126691968237968	Unstructured region on APC between APC_crr and SAMP
PF16635	0.0126691968237968	Unstructured region on APC between SAMP and APC_crr
PF16636	0.0126691968237968	Unstructured region on APC between APC_crr regions 5 and 6
PF16681	0.0126691968237968	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain
PF18282	0.0126691968237968	RAP80 N-terminal ubiquitin interaction motif
PF11851	0.0126928289217105	Domain of unknown function (DUF3371)
PF18020	0.0127422842904692	TIG domain found in plexin
PF00341	0.0127914442901726	PDGF/VEGF domain
PF15081	0.0128529933880574	Domain of unknown function (DUF4548)
PF06021	0.0128712194282671	Aralkyl acyl-CoA:amino acid N-acyltransferase
PF14998	0.0129732946008809	Transcription Regulator
PF14739	0.0130450570292811	Domain of unknown function (DUF4472)
PF06621	0.0130726583240964	Single-minded protein C-terminus
PF11277	0.0130759441043312	Mediator complex subunit 24 N-terminal
PF18292	0.0131081794570713	Zinc transporter ZIP4 domain
PF16500	0.0131466827399692	N-terminal region of cyclin_N
PF12178	0.0131802415126289	Chromosome passenger complex (CPC) protein INCENP N terminal
PF15161	0.0131802415126289	Neuropeptide-like
PF13895	0.0133761745208135	Immunoglobulin domain
PF04440	0.013399432854735	Dysbindin (Dystrobrevin binding protein 1)
PF14545	0.0134902968961782	Dof, BCAP, and BANK (DBB) motif,
PF16676	0.013596099365478	Transactivation domain of FOXO protein family
PF18387	0.013676282124487	Zinc-fingers and homeoboxes C2H2 finger domain
PF01007	0.0136930815154649	Inward rectifier potassium channel transmembrane domain
PF14513	0.0137526991918621	Diacylglycerol kinase N-terminus
PF15090	0.0138332115280773	Domain of unknown function (DUF4553)
PF15336	0.0142596059533518	Autism susceptibility gene 2 protein
PF12606	0.0143799536350213	Tumour necrosis factor receptor superfamily member 19
PF14944	0.0143799536350213	Tongue Cancer Chemotherapy Resistant Protein 1
PF04949	0.0143886096984045	Transcriptional activator
PF05556	0.0144084108223652	Calcineurin-binding protein (Calsarcin)
PF18049	0.0145773619862234	DNA polymerase nu pseudo-exo
PF06752	0.0146013059951067	Enhancer of Polycomb C-terminus
PF07546	0.014607299730205	EMI domain
PF17339	0.014623988027314	PH domain
PF04732	0.0146340119291288	Intermediate filament head (DNA binding) region
PF18617	0.0147760793533777	Nucleoporin Nup214 phenylalanine-glycine (FG) domain
PF16207	0.0147826202128811	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF17658	0.0148390143651029	Family of unknown function (DUF5520)
PF15441	0.0148778891752201	Rho guanine nucleotide exchange factor 5/35
PF17833	0.0149332334714194	UPF0113 Pre-PUA domain
PF08947	0.0153133869345048	BPS (Between PH and SH2)
PF06764	0.0153711230805802	Protein of unknown function (DUF1223)
PF07231	0.0153711230805802	Hs1pro-1 N-terminus
PF18441	0.0153711230805802	Hen1 La-motif C-terminal domain
PF01299	0.0155005116618057	Lysosome-associated membrane glycoprotein (Lamp)
PF06403	0.0158002967605039	Lamprin
