ann_term	CC	annotation
PF01108	0.907706475661056	Tissue factor
PF00093	0.907356674520828	von Willebrand factor type C domain
PF01160	0.906878242319067	Vertebrate endogenous opioids neuropeptide
PF00007	0.906233880310876	Cystine-knot domain
PF16597	0.906004365547117	Thyroglobulin_1 repeat associated disordered domain
PF09316	0.905962198877251	C-myb, C-terminal
PF07474	0.905744888589208	G2F domain
PF04988	0.905173419473777	A-kinase anchoring protein 95 (AKAP95)
PF17887	0.904969495092982	Jak1 pleckstrin homology-like domain
PF18720	0.904961036973767	Tenascin EGF domain
PF08702	0.904878722279555	Fibrinogen alpha/beta chain family
PF18379	0.904486069704689	FERM F1 ubiquitin-like domain
PF15282	0.904259959818332	BMP-2-inducible protein kinase C-terminus
PF00157	0.904112905171791	Pou domain - N-terminal to homeobox domain
PF08383	0.904090289542139	Maf N-terminal region
PF02038	0.904024082982915	ATP1G1/PLM/MAT8 family
PF13914	0.904008037978926	Phostensin PP1-binding and SH3-binding region
PF09596	0.903525163014904	MamL-1 domain
PF01390	0.903513043620555	SEA domain
PF03508	0.903466258906501	Gap junction alpha-1 protein (Cx43)
PF15184	0.903466258906501	Mitochondrial import receptor subunit TOM6 homolog
PF01017	0.903432117400397	STAT protein, all-alpha domain
PF12284	0.903381769862553	Hox protein A13 N terminal
PF11918	0.903348476944012	N-terminal domain of Peptidase_S41 in eukaryotic IRBP
PF12203	0.903129695326187	Glutamine rich N terminal domain of histone deacetylase 4
PF15090	0.903061817491349	Domain of unknown function (DUF4553)
PF15063	0.902954342335993	Thyroid cancer protein 1
PF12232	0.902917471423959	Myogenic determination factor 5
PF08826	0.90240710407136	DMPK coiled coil domain like
PF14998	0.902312801661963	Transcription Regulator
PF10524	0.902262877779615	Nuclear factor I protein pre-N-terminus
PF16616	0.901943476545954	Unstructured region on Polyhomeotic-like protein 1 and 2
PF16959	0.901517894330336	Renal amino acid transporter
PF05507	0.90112050688865	Microfibril-associated glycoprotein (MAGP)
PF15269	0.90112050688865	Zinc-finger
PF01530	0.901100366929233	Zinc finger, C2HC type
PF16184	0.90108506084081	Cadherin-like
PF08758	0.901078706986295	Cadherin prodomain like
PF06328	0.901023605363755	Ig-like C2-type domain
PF06818	0.900903666771023	Fez1
PF13293	0.900459979712323	Domain of unknown function (DUF4074)
PF16748	0.900411559884986	Inscuteable LGN-binding domain
PF00193	0.900268976922536	Extracellular link domain
PF00976	0.900257514407962	Corticotropin ACTH domain
PF10393	0.900199248380864	Trimeric coiled-coil oligomerisation domain of matrilin
PF05110	0.90008718460829	AF-4 proto-oncoprotein
PF00748	0.899930690736346	Calpain inhibitor
PF14723	0.899697627147951	Sperm-specific antigen 2 C-terminus
PF15920	0.899596811578972	N-terminal of Junction-mediating and WASP homolog-associated
PF03509	0.899307936904626	Gap junction alpha-8 protein (Cx50)
PF08365	0.899307936904626	Insulin-like growth factor II E-peptide
PF09303	0.899307936904626	KCNMB2, ball and chain domain
PF14665	0.899307936904626	Rapamycin-insensitive companion of mTOR, phosphorylation-site
PF15187	0.899307936904626	Oesophageal cancer-related gene 4
PF16801	0.899307936904626	Dimerisation domain of Male-specific-Lethal 1
PF18442	0.899307936904626	E3 gp78 Ube2g2-binding region (G2BR)
PF18445	0.899307936904626	PR zinc knuckle motif
PF13916	0.899307331128827	PP1-regulatory protein, Phostensin N-terminal
PF08947	0.899088625708125	BPS (Between PH and SH2)
PF12606	0.899072680939522	Tumour necrosis factor receptor superfamily member 19
PF14944	0.899072680939522	Tongue Cancer Chemotherapy Resistant Protein 1
PF04812	0.898686008641711	Hepatocyte nuclear factor 1 (HNF-1), beta isoform C terminus
PF06907	0.898666504084659	Latexin
PF05300	0.898372666765747	Protein of unknown function (DUF737)
PF09067	0.898290973857662	Erythropoietin receptor, ligand binding
PF00243	0.898240054807279	Nerve growth factor family
PF05283	0.898103970096165	Multi-glycosylated core protein 24 (MGC-24), sialomucin
PF16665	0.89796996079091	Unstructured region on nuclear receptor coactivator protein
PF18786	0.897866385115312	Importin 13 repeat
PF01271	0.897722595839909	Granin (chromogranin or secretogranin)
PF16615	0.897630312604504	Unstructured region one on RhoGEF 6 and 7
PF17217	0.897620114006168	UPA domain
PF12549	0.897586806557541	Tyrosine hydroxylase N terminal
PF17950	0.897199604923301	S-adenosylmethionine decarboxylase N -terminal
PF12595	0.897118679740006	Rhomboid serine protease
PF16629	0.897118679740006	Armadillo-associated region on APC
PF01437	0.896755211512231	Plexin repeat
PF18377	0.896706745268507	FERM F2 acyl-CoA binding protein-like domain
PF00594	0.896630925888892	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF16034	0.896398996175207	JAKMIP CC3 domain
PF12235	0.896183390490938	Fragile X-related 1 protein core C terminal
PF07292	0.895684018420165	Nmi/IFP 35 domain (NID)
PF12316	0.895634872057631	Segment polarity protein dishevelled (Dsh) C terminal
PF15327	0.895596793222583	Tankyrase binding protein C terminal domain
PF15467	0.895177952685038	Secretogranin-3
PF18561	0.894834621475831	Endoribonuclease Regnase 1/ ZC3H12 C-terminal domain
PF11569	0.894782619419078	Homeodomain leucine-zipper encoding, Homez
PF08736	0.894553230795491	FERM adjacent (FA)
PF15363	0.894372613430233	Domain of unknown function (DUF4596)
PF14957	0.894045767365681	Cdc42 effector
PF03521	0.893239726554416	Kv2 voltage-gated K+ channel
PF00039	0.892838405753978	Fibronectin type I domain
PF06467	0.892827581052143	MYM-type Zinc finger with FCS sequence motif
PF15440	0.892772677563978	THRAP3/BCLAF1 family
PF15027	0.892285022410937	Domain of unknown function (DUF4525)
PF17971	0.89227867168019	Leukemia inhibitory factor receptor D2 domain
PF15298	0.892262011687022	AJAP1/PANP C-terminus
PF04553	0.891517066867712	Tis11B like protein, N terminus
PF16644	0.891375362996136	Regulatory region of Na+/H+ exchanger NHE binds to calmodulin
PF17902	0.89107288914746	SH3 domain
PF13908	0.890832935744881	Wnt and FGF inhibitory regulator
PF00159	0.890769969308732	Pancreatic hormone peptide
PF00473	0.890756333321316	Corticotropin-releasing factor family
PF04617	0.890402471110378	Hox9 activation region
PF12533	0.890128389758395	Neuronal helix-loop-helix transcription factor
PF15682	0.889596305040404	Musculoskeletal, temporally activated-embryonic nuclear protein 1
PF03736	0.889572031962748	EPTP domain
PF04704	0.889489532606472	Zfx / Zfy transcription activation region
PF18452	0.889480257977511	Immunoglobulin domain
PF18292	0.889380055140296	Zinc transporter ZIP4 domain
PF18016	0.889185515312175	SAM domain (Sterile alpha motif)
PF05956	0.888713004363792	APC basic domain
PF18574	0.888586235739116	C2HC Zing finger domain
PF15173	0.888473892257331	FAM180 family
PF02158	0.888303097132979	Neuregulin intracellular region
PF06365	0.888075456027295	CD34/Podocalyxin family
PF18658	0.887947820370276	Zinc-finger C2H2-type
PF15273	0.887857426191568	NHS-like
PF18210	0.887831376168298	Knl1 RWD C-terminal domain
PF18567	0.887685235137147	Toll/interleukin-1 receptor domain
PF16322	0.887670544391292	Tubby N-terminal
PF14722	0.887586558245801	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF04089	0.887517268964356	BRICHOS domain
PF09457	0.887512875351801	FIP domain
PF08374	0.887445225246075	Protocadherin
PF10608	0.887342466475425	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF14967	0.886956213946054	FAM70 protein
PF11365	0.886768259134467	Protein SOGA
PF16545	0.886703510215817	Cerebral cavernous malformation protein, harmonin-homology
PF16096	0.886296247621825	Fragile X-related 1 protein C-terminal region 2
PF10600	0.886268668075377	PDZ-associated domain of NMDA receptors
PF17988	0.886246864828776	VEGFR-2 Transmembrane domain
PF00758	0.8861642458072	Erythropoietin/thrombopoietin
PF11404	0.886084489197267	Potassium voltage-gated channel
PF02208	0.885541155160242	Sorbin homologous domain
PF15735	0.885289130928378	Domain of unknown function (DUF4683)
PF05361	0.885075866810786	PKC-activated protein phosphatase-1 inhibitor
PF00688	0.884872609667266	TGF-beta propeptide
PF12180	0.884529862606213	TSG101 and ALIX binding domain of CEP55
PF13922	0.884076440587783	PHD domain of transcriptional enhancer, Asx
PF08944	0.88406864780991	NADPH oxidase subunit p47Phox, C terminal domain
PF12177	0.88406864780991	Prohormone convertase enzyme
PF16621	0.88406864780991	SH3 terminal domain of 2nd SH3 on Neutrophil cytosol factor 1
PF18450	0.88406864780991	Zinc Finger domain
PF02404	0.884022451489897	Stem cell factor
PF12610	0.883877116274746	Suppressor of cytokine signalling
PF04731	0.883603089561033	Caudal like protein activation region
PF11928	0.883499883235077	Early growth response N-terminal domain
PF02793	0.883430721523878	Hormone receptor domain
PF07686	0.883375440602548	Immunoglobulin V-set domain
PF15289	0.882930493992852	Regulatory factor X-associated C-terminal binding domain
PF05349	0.882885317252969	GATA-type transcription activator, N-terminal
PF00489	0.88287138533399	Interleukin-6/G-CSF/MGF family
PF02070	0.88287138533399	Neuromedin U
PF03827	0.88287138533399	Orexin receptor type 2
PF04709	0.88287138533399	Anti-Mullerian hormone, N terminal region
PF08072	0.88287138533399	BDHCT (NUC031) domain
PF12196	0.88287138533399	FHA Ki67 binding domain of hNIFK
PF13775	0.88287138533399	Domain of unknown function (DUF4171)
PF14674	0.88287138533399	FANCI solenoid 1 cap
PF15137	0.88287138533399	Domain of unknown function (DUF4571)
PF15455	0.88287138533399	Proline-rich 19
PF15557	0.88287138533399	CAF1 complex subunit p150, region binding to PCNA
PF16097	0.88287138533399	Fragile X-related 1 protein C-terminal region 3
PF16766	0.88287138533399	Binding region of GANP to ENY2
PF17798	0.88287138533399	TRIF N-terminal domain
PF18020	0.882683011478322	TIG domain found in plexin
PF15317	0.882627176636918	Cardiac transcription factor regulator, Developmental protein
PF09294	0.882560984174288	Interferon-alpha/beta receptor, fibronectin type III
PF12605	0.882555588157157	Casein kinase 1 gamma C terminal
PF01759	0.882512565663566	UNC-6/NTR/C345C module
PF16907	0.882268450012642	Proline rich region of Caskin proteins
PF02060	0.882266644580905	Slow voltage-gated potassium channel
PF03535	0.882104505930874	Paxillin family
PF10541	0.882002440662726	Nuclear envelope localisation domain
PF18336	0.88190509541182	Fragile X mental retardation Tudor domain
PF15262	0.881609796837152	Domain of unknown function (DUF4592)
PF16568	0.881511195551797	Tyrosine-rich domain of Sam68
PF02029	0.881474401915051	Caldesmon
PF00681	0.881447474761456	Plectin repeat
PF10581	0.881415557630061	Synapsin N-terminal
PF18193	0.881171342457923	Fibrillin 1 unique N-terminal domain
PF15191	0.88112028747669	Synaptonemal complex central element protein 3
PF16667	0.88112028747669	Unstructured region 10 on multiple PDZ protein
PF12052	0.88108095121118	Voltage gated calcium channel subunit beta domain 4Aa N terminal
PF15156	0.881006690335805	Ceroid-lipofuscinosis neuronal protein 6
PF12045	0.880831245239645	Protein of unknown function (DUF3528)
PF08831	0.880817634105594	Class II MHC-associated invariant chain trimerisation domain
PF16648	0.880817634105594	Unstructured region on Calpain-3
PF18577	0.880817634105594	Astrotactin-2 C-terminal beta-hairpin domain
PF00836	0.880550104788923	Stathmin family
PF18414	0.880510467086729	C2H2 type zinc-finger
PF16885	0.880464490313676	Voltage-gated calcium channel subunit alpha, C-term
PF04732	0.880421232481435	Intermediate filament head (DNA binding) region
PF02044	0.880401009406196	Bombesin-like peptide
PF15017	0.880236607359295	Putative WW-binding domain and destruction box
PF11956	0.880037670368094	Ankyrin-G binding motif of KCNQ2-3
PF18568	0.880037670368094	TRIM C-terminal subgroup One Signature domain
PF16218	0.880034821851668	Peptidase family C101
PF12414	0.879934667054345	Calcitonin gene-related peptide regulator C terminal
PF15223	0.878800689744847	Elongin BC and Polycomb repressive complex 2-associated protein
PF15235	0.878764125421362	G protein-regulated inducer of neurite outgrowth C-terminus
PF12179	0.87840225736775	I-kappa-kinase-beta NEMO binding domain
PF10473	0.878012194185243	Leucine-rich repeats of kinetochore protein Cenp-F/LEK1
PF11881	0.877980881904013	C-terminal domain of SPAR protein
PF11413	0.877863013478139	Hypoxia-inducible factor-1
PF15183	0.877305121363925	Melanocortin-2 receptor accessory protein family
PF16676	0.877295536430298	Transactivation domain of FOXO protein family
PF02946	0.877133508739223	GTF2I-like repeat
PF01403	0.876933551616891	Sema domain
PF08832	0.876811776460328	Steroid receptor coactivator
PF08788	0.876750657450633	NHR2 domain like
PF15831	0.87637947289216	Domain of unknown function (DUF4713)
PF18387	0.876366018191349	Zinc-fingers and homeoboxes C2H2 finger domain
PF15374	0.875988059130292	Coiled-coil domain-containing protein 71L
PF05805	0.875670729878365	L6 membrane protein
PF08014	0.875660024646762	Domain of unknown function (DUF1704)
PF01387	0.87541702070971	Synuclein
PF18123	0.875315138321782	Fibroblast growth factor receptor 3 transmembrane domain
PF07965	0.875212465436602	Integrin beta tail domain
PF00028	0.875152346433651	Cadherin domain
PF00525	0.87508391736712	Alpha crystallin A chain, N terminal
PF14575	0.874959633782192	Ephrin type-A receptor 2 transmembrane domain
PF10177	0.87481818599495	Uncharacterised conserved protein (DUF2371)
PF15344	0.874587427947835	FAM217 family
PF17818	0.874483842893666	Keratinocyte-associated gene product
PF11851	0.874464986622709	Domain of unknown function (DUF3371)
PF11803	0.874410513404871	UDP-glucuronate decarboxylase N-terminal
PF15128	0.874193661663188	T-cell leukemia translocation-altered
PF05279	0.874020074907992	Aspartyl beta-hydroxylase N-terminal region
PF07469	0.874012172651444	Domain of unknown function (DUF1518)
PF13757	0.873846757871772	Vault protein inter-alpha-trypsin domain
PF18300	0.873819371458426	Domain of unknown function (DUF5604)
PF15336	0.873704783343601	Autism susceptibility gene 2 protein
PF09469	0.873593301088953	Cordon-bleu ubiquitin-like domain
PF00801	0.873550471552178	PKD domain
PF12577	0.873360691596299	PPAR gamma N-terminal region
PF16601	0.873360691596299	Rabosyn-5 repeating NPF sequence-motif
PF15949	0.873210784513913	Domain of unknown function (DUF4757)
PF15268	0.872775796977764	Dapper
PF07545	0.872746661492449	Vestigial/Tondu family
PF18362	0.872502237598604	Tri-helix bundle domain
PF05624	0.872473820362234	Lipolysis stimulated receptor (LSR)
PF15176	0.872285460653341	Leucine-rich repeat family 19 TM domain
PF09007	0.872106638621493	EBP50, C-terminal
PF01023	0.872027265238997	S-100/ICaBP type calcium binding domain
PF14948	0.871907240141678	RESP18 domain
PF00322	0.871684897771754	Endothelin family
PF03821	0.871647700337243	Golgi 4-transmembrane spanning transporter
PF03832	0.871196622758859	WSK motif
PF02188	0.871074716097249	GoLoco motif
PF12026	0.87104310437011	Crk-Associated Substrate C-terminal domain
PF01821	0.87075651458962	Anaphylotoxin-like domain
PF16664	0.870684634504726	Unstructured on SH3 and cysteine-rich domain-containing protein 2
PF11936	0.87060358026778	Domain of unknown function (DUF3454)
PF03285	0.870408997878647	Paralemmin
PF16493	0.87031548721881	N-terminal of Homeobox Meis and PKNOX1
PF11461	0.870224851775615	Rab interacting lysosomal protein
PF04589	0.870072874303685	RFX1 transcription activation region
PF11109	0.870041499877693	Orexigenic neuropeptide Qrfp/P518
PF08778	0.869559187854021	HIF-1 alpha C terminal transactivation domain
PF02828	0.868871331244266	L27 domain
PF12403	0.868822718502743	Paired-box protein 2 C terminal
PF17205	0.868164855042621	Integrin plexin domain
PF02351	0.867966256729069	GDNF/GAS1 domain
PF15060	0.867665508081477	Differentiation and proliferation regulator
PF04901	0.867590909851558	Receptor activity modifying family
PF04902	0.867575586936315	Conserved region in Nab1
PF08035	0.867575586936315	Opioids neuropeptide
PF09470	0.867575586936315	Telethonin protein
PF15347	0.867575586936315	Phosphoprotein associated with glycosphingolipid-enriched
PF15506	0.867575586936315	OCC1 family
PF18706	0.867575586936315	D-ribitol-5-phosphate cytidylyltransferase C-terminal domain
PF18373	0.867565401731364	Spectrin like domain
PF01421	0.867517745412043	Reprolysin (M12B) family zinc metalloprotease
PF12347	0.867405476691966	Holliday junction regulator protein family C-terminal repeat
PF05604	0.86735214505771	Protein of unknown function (DUF776)
PF16607	0.867022118002087	Phosphorylation region of CYLD, unstructured
PF09354	0.866913882404303	HNF3 C-terminal domain
PF04440	0.866420239730301	Dysbindin (Dystrobrevin binding protein 1)
PF00041	0.866053682619073	Fibronectin type III domain
PF17069	0.865950229913698	Arginine/Serine-Rich protein 1
PF07894	0.865789879607019	FAM83 A-H
PF11577	0.865589929835468	NF-kappa-B essential modulator NEMO
PF18039	0.865555965383137	UBA-like domain
PF06031	0.86539704510552	SERTA motif
PF00167	0.865216259131961	Fibroblast growth factor
PF15129	0.864870372246471	FAM150 family
PF16675	0.864491258838107	KIX-binding domain of forkhead box O, CR2
PF15419	0.864479776873924	Leukemia NUP98 fusion partner 1
PF16788	0.864332359819269	ATF-interacting protein binding domain
PF15936	0.864200167044271	Domain of unknown function (DUF4749)
PF00220	0.864153415113943	Neurohypophysial hormones, N-terminal Domain
PF15360	0.864153415113943	APJ endogenous ligand
PF17742	0.864153415113943	Family of unknown function (DUF5579)
PF00184	0.86401384212913	Neurohypophysial hormones, C-terminal Domain
PF02865	0.86398847575717	STAT protein, protein interaction domain
PF02165	0.863808535538258	Wilm's tumour protein
PF00096	0.863643714563109	Zinc finger, C2H2 type
PF01562	0.863295811325918	Reprolysin family propeptide
PF15510	0.863194448060976	CENP-W protein
PF01093	0.863179314564957	Clusterin
PF09422	0.862938812731689	WTX protein
PF02072	0.862923599554598	Prepro-orexin
PF06637	0.86284066992759	PV-1 protein (PLVAP)
PF10606	0.86284066992759	Homer-binding domain of metabotropic glutamate receptor
PF15179	0.86284066992759	Myc target protein 1
PF15724	0.86284066992759	TMEM119 family
PF16623	0.86284066992759	Unstructured linker region between on GAS7 protein
PF17724	0.86284066992759	Family of unknown function (DUF5568)
PF09738	0.862593684883546	LRRFIP family
PF15914	0.862560586322316	FAM193 family C-terminal
PF08143	0.861979700824352	CBFNT (NUC161) domain
PF05640	0.861974144718317	Na,K-Atpase Interacting protein
PF05438	0.861897513985894	Thyrotropin-releasing hormone (TRH)
PF06484	0.861797436955043	Teneurin Intracellular Region
PF14925	0.861501276796242	Domain of unknown function
PF15766	0.861481433124839	Domain of unknown function (DUF4695)
PF15252	0.861317006691067	Domain of unknown function (DUF4589)
PF15297	0.860786357415583	Cytoskeleton-associated protein 2 C-terminus
PF08043	0.860743321146755	Xin repeat
PF05902	0.860512673838235	4.1 protein C-terminal domain (CTD)
PF12287	0.860431813277259	Cytoplasmic activation/proliferation-associated protein-1 C term
PF08416	0.860383332439993	Phosphotyrosine-binding domain
PF16617	0.860253457748812	Intersectin and clathrin adaptor AP2 binding region
PF04382	0.859830337030105	SAB domain
PF12360	0.858520851307823	Paired box protein 7
PF14513	0.858120089642482	Diacylglycerol kinase N-terminus
PF14965	0.857852228135991	Negative regulator of p53/TP53
PF18326	0.857532251429514	RFX5 N-terminal domain
PF16159	0.857497988353711	FOXP coiled-coil domain
PF16179	0.857494064098202	Rel homology dimerisation domain
PF17771	0.857421733743277	ADAM cysteine-rich domain
PF12114	0.857416566818555	Period protein 2/3C-terminal region
PF15274	0.857353642277677	Muscular LMNA-interacting protein
PF17904	0.857182534568576	FMRP KH0 domain
PF02864	0.857111077728963	STAT protein, DNA binding domain
PF13778	0.857011989202818	Domain of unknown function (DUF4174)
PF08474	0.856930799194116	Myelin transcription factor 1
PF02412	0.85656950256309	Thrombospondin type 3 repeat
PF15037	0.85613632623512	Interleukin-17 receptor extracellular region
PF16553	0.855848605130595	BCORL-PCGF1-binding domain
PF04300	0.855556111679875	F-box associated region
PF00061	0.855329751992288	Lipocalin / cytosolic fatty-acid binding protein family
PF18212	0.855313518133054	ZNRF-3 Ectodomain
PF12489	0.854315671000726	Nuclear coactivator
PF03089	0.854300536321064	Recombination activating protein 2
PF15690	0.854300536321064	Nuclear receptor-interacting protein 1 repression 4
PF15759	0.854300536321064	TMEM108 family
PF02159	0.854006475358317	Oestrogen receptor
PF00219	0.85368808175244	Insulin-like growth factor binding protein
PF15816	0.853638386580156	Transmembrane protein 82
PF02344	0.853548361437124	Myc leucine zipper domain
PF02058	0.853383290858692	Guanylin precursor
PF10461	0.853150967070694	Peptidase S68
PF04692	0.853145155699243	Platelet-derived growth factor, N terminal region
PF16274	0.853086617336754	Qua1 domain
PF00631	0.852957045293589	GGL domain
PF04487	0.852916384203874	CITED
PF08945	0.852814454229763	Bcl-x interacting, BH3 domain
PF15010	0.852509449242337	Putative cell signalling
PF14603	0.852486803200243	Helically-extended SH3 domain
PF00048	0.852461538869154	Small cytokines (intecrine/chemokine), interleukin-8 like
PF12413	0.852303371945905	Homeobox protein distal-less-like N terminal
PF00918	0.852176096496331	Gastrin/cholecystokinin family
PF14077	0.852171738886782	Alternative WD40 repeat motif
PF15576	0.852171738886782	Domain of unknown function (DUF4661)
PF05466	0.852094629098561	Brain acid soluble protein 1 (BASP1 protein)
PF16674	0.852091654868721	N-terminal of ubiquitin carboxyl-terminal hydrolase 37
PF07502	0.85202283962879	MANEC domain
PF08266	0.852015081071395	Cadherin-like
PF05937	0.851989910001893	EB-1 Binding Domain
PF07421	0.851989910001893	Neurotensin/neuromedin N precursor
PF09049	0.851989910001893	Stannin transmembrane
PF09050	0.851989910001893	Stannin unstructured linker
PF09051	0.851989910001893	Stannin cytoplasmic
PF10430	0.851989910001893	Tie-2 Ig-like domain 1
PF14971	0.851989910001893	Domain of unknown function (DUF4510)
PF15108	0.851989910001893	Voltage-dependent calcium channel gamma-like subunit protein family
PF16611	0.851989910001893	Unstructured region between RBD and GoLoco
PF16630	0.851989910001893	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
PF16633	0.851989910001893	Unstructured region on APC between 1st two creatine-rich regions
PF16634	0.851989910001893	Unstructured region on APC between APC_crr and SAMP
PF16635	0.851989910001893	Unstructured region on APC between SAMP and APC_crr
PF16636	0.851989910001893	Unstructured region on APC between APC_crr regions 5 and 6
PF16681	0.851989910001893	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain
PF18282	0.851989910001893	RAP80 N-terminal ubiquitin interaction motif
PF03529	0.851794140713412	Otx1 transcription factor
PF02173	0.851780832931337	pKID domain
